<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.03	22:00:00	12501.32	12511.17	12442.11	12470.85	5544	0	200
2020.12.03	23:00:00	12469.60	12488.23	12459.48	12485.30	1897	0	250
2020.12.04	01:00:00	12484.74	12493.24	12472.37	12483.25	1438	0	300
2020.12.04	02:00:00	12483.63	12494.14	12480.01	12491.02	1650	0	300
2020.12.04	03:00:00	12490.89	12495.90	12477.90	12483.16	1872	0	300
2020.12.04	04:00:00	12483.28	12491.42	12476.41	12490.17	1552	0	300
2020.12.04	05:00:00	12490.04	12491.92	12485.92	12488.30	924	0	300
2020.12.04	06:00:00	12488.18	12492.93	12486.93	12490.19	739	0	300
2020.12.04	07:00:00	12490.44	12509.44	12490.19	12506.44	1421	0	300
2020.12.04	08:00:00	12507.19	12508.95	12499.70	12504.83	1116	0	300
2020.12.04	09:00:00	12504.70	12507.71	12498.72	12502.08	1389	0	300
2020.12.04	10:00:00	12501.83	12518.14	12499.95	12507.96	1970	0	300
2020.12.04	11:00:00	12507.83	12512.72	12498.49	12502.20	1688	0	300
2020.12.04	12:00:00	12501.95	12507.15	12496.43	12505.22	1529	0	300
2020.12.04	13:00:00	12506.22	12512.63	12503.52	12506.50	1585	0	300
2020.12.04	14:00:00	12506.75	12508.53	12485.84	12491.63	1764	0	300
2020.12.04	15:00:00	12491.63	12502.46	12470.22	12476.34	2793	0	300
2020.12.04	16:00:00	12476.09	12507.07	12447.22	12504.45	4551	0	200
2020.12.04	17:00:00	12504.20	12518.89	12472.78	12496.50	5641	0	200
2020.12.04	18:00:00	12496.37	12528.48	12480.90	12510.70	5100	0	200
2020.12.04	19:00:00	12511.07	12528.01	12502.76	12526.66	4435	0	200
2020.12.04	20:00:00	12526.66	12530.34	12501.81	12504.83	4006	0	200
2020.12.04	21:00:00	12504.95	12516.43	12491.33	12515.60	4005	0	200
2020.12.04	22:00:00	12516.60	12527.88	12496.19	12527.51	4667	0	200
2020.12.04	23:00:00	12525.01	12534.00	12505.80	12505.80	916	0	200
2020.12.07	01:00:00	12524.50	12567.37	12522.75	12543.88	2209	0	300
2020.12.07	02:00:00	12543.88	12551.89	12525.14	12545.89	2278	0	300
2020.12.07	03:00:00	12545.27	12551.76	12527.15	12533.65	2429	0	300
2020.12.07	04:00:00	12533.65	12535.53	12515.66	12521.29	1855	0	300
2020.12.07	05:00:00	12521.79	12524.79	12510.30	12511.18	1631	0	300
2020.12.07	06:00:00	12511.18	12519.69	12508.80	12517.31	1124	0	300
2020.12.07	07:00:00	12517.19	12520.44	12509.68	12512.54	1425	0	300
2020.12.07	08:00:00	12512.42	12527.65	12510.54	12522.41	1301	0	300
2020.12.07	09:00:00	12522.53	12530.28	12515.28	12528.78	1443	0	300
2020.12.07	10:00:00	12528.66	12530.47	12475.00	12488.91	3227	0	300
2020.12.07	11:00:00	12489.38	12507.67	12480.66	12498.87	2385	0	300
2020.12.07	12:00:00	12499.11	12521.57	12497.37	12512.36	1858	0	300
2020.12.07	13:00:00	12512.86	12522.55	12508.37	12519.38	2025	0	300
2020.12.07	14:00:00	12519.00	12524.65	12508.92	12518.87	1522	0	300
2020.12.07	15:00:00	12518.62	12532.33	12515.60	12532.21	2067	0	300
2020.12.07	16:00:00	12532.46	12587.54	12524.87	12584.19	4521	0	200
2020.12.07	17:00:00	12583.94	12599.82	12575.11	12587.77	5795	0	200
2020.12.07	18:00:00	12587.27	12610.22	12581.50	12591.48	5283	0	200
2020.12.07	19:00:00	12591.48	12591.48	12570.93	12572.21	4421	0	200
2020.12.07	20:00:00	12572.09	12574.22	12546.55	12568.42	4539	0	200
2020.12.07	21:00:00	12568.54	12587.64	12554.25	12580.95	4224	0	200
2020.12.07	22:00:00	12581.32	12598.64	12551.60	12595.40	4927	0	200
2020.12.07	23:00:00	12594.65	12601.14	12562.54	12569.20	1839	0	200
2020.12.08	01:00:00	12573.61	12586.87	12568.61	12573.87	1220	0	300
2020.12.08	02:00:00	12573.87	12575.25	12558.13	12573.13	2058	0	300
2020.12.08	03:00:00	12572.88	12581.38	12558.64	12563.52	2136	0	300
2020.12.08	04:00:00	12563.64	12566.89	12558.90	12563.93	1408	0	300
2020.12.08	05:00:00	12563.80	12565.78	12553.04	12561.54	1321	0	300
2020.12.08	06:00:00	12561.42	12567.42	12561.17	12565.30	860	0	300
2020.12.08	07:00:00	12566.55	12577.55	12566.18	12574.93	1316	0	300
2020.12.08	08:00:00	12575.80	12582.06	12562.44	12568.20	1390	0	300
2020.12.08	09:00:00	12568.70	12580.44	12558.08	12574.69	1547	0	300
2020.12.08	10:00:00	12574.69	12590.45	12571.32	12585.15	2167	0	300
2020.12.08	11:00:00	12585.15	12596.48	12575.40	12585.66	2038	0	300
2020.12.08	12:00:00	12584.91	12593.15	12581.46	12587.73	1299	0	300
2020.12.08	13:00:00	12587.98	12588.10	12527.55	12531.56	3181	0	300
2020.12.08	14:00:00	12533.93	12553.38	12531.98	12552.26	2541	0	300
2020.12.08	15:00:00	12552.26	12566.82	12546.80	12565.18	2490	0	300
2020.12.08	16:00:00	12565.18	12585.99	12524.36	12550.86	4872	0	200
2020.12.08	17:00:00	12550.73	12567.43	12502.34	12557.27	5937	0	200
2020.12.08	18:00:00	12556.89	12585.03	12544.25	12583.29	5349	0	200
2020.12.08	19:00:00	12582.66	12600.51	12577.86	12599.32	4690	0	200
2020.12.08	20:00:00	12599.32	12633.83	12595.93	12627.99	4776	0	200
2020.12.08	21:00:00	12627.86	12650.42	12622.60	12638.97	4731	0	200
2020.12.08	22:00:00	12639.66	12648.15	12630.04	12634.85	5023	0	200
2020.12.08	23:00:00	12634.60	12648.98	12633.35	12646.10	1514	0	250
2020.12.09	01:00:00	12659.37	12671.99	12638.89	12645.76	1778	0	300
2020.12.09	02:00:00	12645.64	12663.14	12643.64	12654.89	1974	0	300
2020.12.09	03:00:00	12655.64	12658.01	12632.66	12636.41	2251	0	300
2020.12.09	04:00:00	12636.03	12644.66	12635.78	12639.80	1405	0	300
2020.12.09	05:00:00	12640.17	12647.18	12638.42	12640.19	1159	0	300
2020.12.09	06:00:00	12639.81	12647.57	12639.81	12647.45	936	0	300
2020.12.09	07:00:00	12647.32	12650.07	12638.34	12644.84	1159	0	300
2020.12.09	08:00:00	12645.34	12650.97	12642.60	12644.48	1074	0	300
2020.12.09	09:00:00	12644.98	12648.85	12638.23	12643.87	1129	0	300
2020.12.09	10:00:00	12643.75	12646.27	12627.08	12630.67	2706	0	300
2020.12.09	11:00:00	12631.54	12640.16	12629.06	12638.05	1684	0	300
2020.12.09	12:00:00	12637.92	12640.65	12624.28	12635.62	1802	0	300
2020.12.09	13:00:00	12635.49	12635.49	12623.75	12626.08	1287	0	300
2020.12.09	14:00:00	12626.46	12632.24	12615.03	12621.60	1808	0	300
2020.12.09	15:00:00	12620.98	12630.37	12617.22	12625.37	1819	0	300
2020.12.09	16:00:00	12625.37	12640.22	12586.61	12635.66	4362	0	200
2020.12.09	17:00:00	12636.31	12636.80	12566.52	12615.03	6229	0	200
2020.12.09	18:00:00	12614.28	12616.23	12567.35	12589.05	5864	0	200
2020.12.09	19:00:00	12589.29	12590.15	12456.75	12494.32	5979	0	200
2020.12.09	20:00:00	12494.20	12501.63	12339.58	12339.77	6787	0	200
2020.12.09	21:00:00	12340.20	12407.92	12336.65	12374.73	6662	0	200
2020.12.09	22:00:00	12374.23	12389.99	12308.16	12359.20	6449	0	200
2020.12.09	23:00:00	12353.95	12371.45	12335.58	12351.10	1813	0	250
2020.12.10	01:00:00	12344.19	12371.57	12342.94	12363.45	1780	0	300
2020.12.10	02:00:00	12363.07	12372.32	12358.45	12361.52	1918	0	300
2020.12.10	03:00:00	12361.02	12364.15	12334.15	12350.39	2246	0	300
2020.12.10	04:00:00	12350.02	12360.66	12348.66	12357.78	1593	0	300
2020.12.10	05:00:00	12358.03	12360.78	12316.17	12324.79	2078	0	300
2020.12.10	06:00:00	12325.29	12344.55	12322.92	12342.17	1466	0	300
2020.12.10	07:00:00	12342.17	12342.67	12321.35	12323.48	1774	0	300
2020.12.10	08:00:00	12323.35	12328.06	12303.48	12314.98	1738	0	300
2020.12.10	09:00:00	12314.61	12327.47	12305.23	12322.34	1972	0	300
2020.12.10	10:00:00	12323.47	12353.66	12313.39	12343.97	3261	0	300
2020.12.10	11:00:00	12343.85	12367.20	12342.64	12358.51	2500	0	300
2020.12.10	12:00:00	12358.76	12376.23	12356.39	12360.62	1963	0	300
2020.12.10	13:00:00	12361.12	12368.26	12343.01	12347.79	1898	0	300
2020.12.10	14:00:00	12349.79	12356.50	12283.64	12296.74	3868	0	300
2020.12.10	15:00:00	12296.74	12319.65	12252.81	12258.38	4200	0	300
2020.12.10	16:00:00	12258.50	12384.78	12219.51	12376.49	6011	0	200
2020.12.10	17:00:00	12376.88	12437.43	12353.44	12429.99	6531	0	200
2020.12.10	18:00:00	12430.61	12449.87	12375.21	12382.93	5900	0	200
2020.12.10	19:00:00	12381.05	12413.17	12353.60	12362.93	5688	0	200
2020.12.10	20:00:00	12363.68	12415.70	12360.43	12393.20	5405	0	200
2020.12.10	21:00:00	12393.20	12399.94	12358.87	12363.88	5546	0	200
2020.12.10	22:00:00	12364.38	12430.77	12362.88	12399.73	5396	0	200
2020.12.10	23:00:00	12402.73	12404.61	12386.86	12388.50	1185	0	250
2020.12.11	01:00:00	12391.12	12412.25	12376.13	12404.63	1402	0	300
2020.12.11	02:00:00	12405.75	12414.63	12388.24	12395.49	1665	0	300
2020.12.11	03:00:00	12394.49	12403.24	12380.49	12386.49	1918	0	300
2020.12.11	04:00:00	12386.12	12387.37	12362.13	12368.88	1659	0	300
2020.12.11	05:00:00	12368.63	12372.13	12359.26	12370.51	1336	0	300
2020.12.11	06:00:00	12370.76	12379.27	12365.76	12375.77	882	0	300
2020.12.11	07:00:00	12375.14	12378.39	12364.68	12367.81	1221	0	300
2020.12.11	08:00:00	12367.43	12380.56	12357.90	12375.31	1258	0	300
2020.12.11	09:00:00	12375.94	12387.31	12369.89	12376.80	1459	0	300
2020.12.11	10:00:00	12375.30	12379.67	12312.32	12331.17	3816	0	300
2020.12.11	11:00:00	12331.63	12348.62	12321.50	12325.03	2491	0	300
2020.12.11	12:00:00	12324.65	12336.27	12283.54	12287.72	2311	0	300
2020.12.11	13:00:00	12287.47	12302.36	12262.86	12300.64	3228	0	300
2020.12.11	14:00:00	12301.64	12317.35	12294.84	12316.93	2181	0	300
2020.12.11	15:00:00	12316.31	12331.69	12310.25	12328.75	2340	0	300
2020.12.11	16:00:00	12328.63	12354.49	12276.09	12319.04	4796	0	200
2020.12.11	17:00:00	12315.79	12359.92	12301.02	12314.59	6433	0	200
2020.12.11	18:00:00	12315.21	12331.38	12259.59	12280.72	5838	0	200
2020.12.11	19:00:00	12281.22	12295.33	12236.54	12273.97	5643	0	200
2020.12.11	20:00:00	12273.97	12345.04	12272.80	12332.15	5243	0	200
2020.12.11	21:00:00	12332.15	12364.58	12323.65	12346.82	5303	0	200
2020.12.11	22:00:00	12346.19	12379.26	12331.48	12376.78	5345	0	200
2020.12.11	23:00:00	12376.53	12380.53	12354.03	12367.41	922	0	250
2020.12.14	01:00:00	12417.78	12439.89	12403.06	12417.68	1997	0	300
2020.12.14	02:00:00	12420.31	12421.56	12407.66	12413.79	2136	0	300
2020.12.14	03:00:00	12412.66	12424.54	12412.29	12415.67	2329	0	300
2020.12.14	04:00:00	12415.54	12419.29	12413.54	12416.80	1431	0	300
2020.12.14	05:00:00	12416.80	12420.55	12413.05	12419.55	1029	0	300
2020.12.14	06:00:00	12419.30	12420.80	12417.18	12419.81	676	0	300
2020.12.14	07:00:00	12419.56	12420.18	12387.34	12390.96	1848	0	300
2020.12.14	08:00:00	12389.34	12405.56	12389.07	12401.44	1484	0	300
2020.12.14	09:00:00	12402.07	12435.89	12401.82	12428.07	2066	0	300
2020.12.14	10:00:00	12426.82	12428.44	12399.57	12410.95	3044	0	300
2020.12.14	11:00:00	12410.83	12420.08	12405.08	12419.33	1846	0	300
2020.12.14	12:00:00	12419.33	12425.18	12411.18	12419.56	1685	0	300
2020.12.14	13:00:00	12420.06	12451.44	12418.19	12444.56	1895	0	300
2020.12.14	14:00:00	12443.81	12450.82	12439.32	12449.82	1838	0	300
2020.12.14	15:00:00	12449.95	12451.45	12404.48	12424.58	2543	0	300
2020.12.14	16:00:00	12424.45	12517.75	12420.08	12517.25	4463	0	200
2020.12.14	17:00:00	12518.88	12541.25	12502.15	12502.40	5799	0	200
2020.12.14	18:00:00	12501.40	12544.56	12494.97	12533.03	5510	0	200
2020.12.14	19:00:00	12534.16	12536.40	12484.08	12496.19	5258	0	200
2020.12.14	20:00:00	12496.81	12517.21	12464.77	12513.08	5357	0	200
2020.12.14	21:00:00	12514.07	12521.97	12479.11	12514.39	5313	0	200
2020.12.14	22:00:00	12513.26	12521.78	12446.49	12454.00	5535	0	200
2020.12.14	23:00:00	12457.20	12478.57	12451.30	12466.40	1593	0	200
2020.12.15	01:00:00	12467.25	12481.21	12461.01	12474.99	1353	0	300
2020.12.15	02:00:00	12475.36	12482.84	12467.56	12476.18	1726	0	300
2020.12.15	03:00:00	12476.30	12482.17	12454.98	12465.84	1946	0	300
2020.12.15	04:00:00	12465.34	12470.95	12423.81	12451.63	2178	0	300
2020.12.15	05:00:00	12451.26	12456.87	12440.17	12448.02	1582	0	300
2020.12.15	06:00:00	12448.02	12456.64	12437.68	12438.18	1286	0	300
2020.12.15	07:00:00	12438.68	12466.72	12432.45	12462.02	2005	0	300
2020.12.15	08:00:00	12463.52	12471.19	12452.63	12465.36	1433	0	300
2020.12.15	09:00:00	12465.23	12485.52	12460.03	12476.49	2001	0	300
2020.12.15	10:00:00	12476.49	12508.06	12474.75	12506.82	2820	0	300
2020.12.15	11:00:00	12506.57	12520.79	12505.82	12513.19	1992	0	300
2020.12.15	12:00:00	12512.94	12514.43	12503.60	12507.34	1428	0	300
2020.12.15	13:00:00	12507.59	12511.34	12498.99	12502.26	1353	0	300
2020.12.15	14:00:00	12502.38	12536.44	12502.38	12534.45	1954	0	300
2020.12.15	15:00:00	12535.20	12553.29	12531.46	12551.67	2039	0	300
2020.12.15	16:00:00	12551.92	12576.39	12536.73	12559.00	4666	0	200
2020.12.15	17:00:00	12560.62	12570.55	12516.44	12520.71	6204	0	200
2020.12.15	18:00:00	12520.70	12520.71	12465.03	12496.44	6001	0	200
2020.12.15	19:00:00	12496.56	12533.75	12494.31	12530.69	4981	0	200
2020.12.15	20:00:00	12530.57	12553.97	12526.85	12551.33	4846	0	200
2020.12.15	21:00:00	12550.83	12574.88	12538.59	12573.88	4732	0	200
2020.12.15	22:00:00	12574.01	12593.75	12568.28	12593.64	5152	0	200
2020.12.15	23:00:00	12594.60	12604.74	12587.90	12595.10	1560	0	200
2020.12.16	01:00:00	12600.27	12605.01	12586.68	12592.05	1182	0	300
2020.12.16	02:00:00	12591.80	12594.67	12578.34	12589.57	1779	0	300
2020.12.16	03:00:00	12590.19	12590.32	12581.84	12587.08	1593	0	300
2020.12.16	04:00:00	12586.96	12617.16	12585.96	12615.66	1756	0	300
2020.12.16	05:00:00	12616.03	12621.90	12605.82	12606.69	1355	0	300
2020.12.16	06:00:00	12606.19	12609.20	12602.95	12607.08	992	0	300
2020.12.16	07:00:00	12607.08	12612.83	12599.47	12612.70	1325	0	300
2020.12.16	08:00:00	12612.58	12618.97	12606.97	12613.70	1052	0	300
2020.12.16	09:00:00	12614.08	12618.83	12607.23	12608.60	1429	0	300
2020.12.16	10:00:00	12607.35	12644.29	12605.72	12639.20	3276	0	300
2020.12.16	11:00:00	12638.88	12641.85	12631.28	12635.16	2138	0	300
2020.12.16	12:00:00	12635.04	12640.08	12628.64	12635.08	1651	0	300
2020.12.16	13:00:00	12635.08	12635.08	12617.39	12624.16	1709	0	300
2020.12.16	14:00:00	12623.91	12623.91	12609.91	12613.92	1924	0	300
2020.12.16	15:00:00	12613.67	12626.71	12598.46	12621.14	2905	0	300
2020.12.16	16:00:00	12621.51	12622.01	12569.07	12597.75	4742	0	200
2020.12.16	17:00:00	12598.87	12630.02	12571.77	12619.04	6020	0	200
2020.12.16	18:00:00	12621.32	12653.66	12610.24	12650.55	5299	0	200
2020.12.16	19:00:00	12650.55	12656.30	12626.14	12642.68	4779	0	200
2020.12.16	20:00:00	12642.55	12650.68	12624.83	12643.68	4344	0	200
2020.12.16	21:00:00	12651.92	12677.62	12609.44	12676.11	5646	0	200
2020.12.16	22:00:00	12675.85	12699.62	12662.21	12664.70	5462	0	200
2020.12.16	23:00:00	12667.32	12683.16	12663.20	12673.50	1768	0	200
2020.12.17	01:00:00	12674.71	12685.56	12672.84	12677.46	1216	0	300
2020.12.17	02:00:00	12677.59	12681.47	12669.36	12675.24	1792	0	300
2020.12.17	03:00:00	12674.99	12681.35	12670.25	12673.26	1941	0	300
2020.12.17	04:00:00	12673.01	12678.13	12666.28	12677.26	1630	0	300
2020.12.17	05:00:00	12677.38	12695.47	12676.01	12686.50	1480	0	300
2020.12.17	06:00:00	12686.75	12704.84	12685.75	12699.98	1419	0	300
2020.12.17	07:00:00	12699.86	12707.20	12693.75	12705.61	1548	0	300
2020.12.17	08:00:00	12705.36	12708.80	12702.00	12704.82	1038	0	300
2020.12.17	09:00:00	12704.82	12730.97	12704.32	12730.78	1806	0	300
2020.12.17	10:00:00	12730.28	12741.90	12726.10	12729.84	2490	0	300
2020.12.17	11:00:00	12729.84	12742.11	12720.90	12723.55	1995	0	300
2020.12.17	12:00:00	12723.67	12731.88	12722.51	12725.17	1538	0	300
2020.12.17	13:00:00	12724.42	12730.26	12717.67	12720.89	1805	0	300
2020.12.17	14:00:00	12721.26	12728.75	12718.53	12726.69	1646	0	300
2020.12.17	15:00:00	12726.69	12733.93	12717.58	12726.65	2371	0	300
2020.12.17	16:00:00	12726.65	12756.13	12723.62	12734.31	4696	0	200
2020.12.17	17:00:00	12737.55	12740.13	12697.93	12700.88	6120	0	200
2020.12.17	18:00:00	12699.25	12724.28	12682.37	12710.28	5439	0	200
2020.12.17	19:00:00	12711.03	12730.01	12697.23	12725.32	4905	0	200
2020.12.17	20:00:00	12725.20	12735.51	12712.20	12732.34	4171	0	200
2020.12.17	21:00:00	12732.21	12735.80	12713.81	12727.19	4208	0	200
2020.12.17	22:00:00	12727.19	12753.01	12705.27	12748.64	4928	0	200
2020.12.17	23:00:00	12747.02	12764.49	12746.27	12749.90	1666	0	250
2020.12.18	01:00:00	12743.25	12750.00	12740.26	12747.51	1361	0	300
2020.12.18	02:00:00	12747.63	12749.13	12729.93	12730.80	1777	0	300
2020.12.18	03:00:00	12730.80	12736.42	12718.21	12721.70	1945	0	300
2020.12.18	04:00:00	12721.83	12725.58	12715.10	12718.60	1683	0	300
2020.12.18	05:00:00	12718.60	12729.58	12718.60	12723.85	1487	0	300
2020.12.18	06:00:00	12723.85	12724.60	12715.37	12722.61	1245	0	300
2020.12.18	07:00:00	12723.11	12724.36	12704.02	12718.38	1905	0	300
2020.12.18	08:00:00	12718.75	12729.24	12716.14	12721.77	1569	0	300
2020.12.18	09:00:00	12723.02	12728.01	12721.16	12722.28	1271	0	300
2020.12.18	10:00:00	12722.41	12751.48	12721.27	12749.71	2622	0	300
2020.12.18	11:00:00	12749.46	12775.18	12740.09	12742.92	2462	0	300
2020.12.18	12:00:00	12743.17	12751.94	12731.98	12741.89	2392	0	300
2020.12.18	13:00:00	12741.89	12751.80	12738.46	12746.69	2007	0	300
2020.12.18	14:00:00	12745.82	12765.28	12744.36	12748.49	2228	0	300
2020.12.18	15:00:00	12748.49	12778.46	12746.37	12774.02	2566	0	300
2020.12.18	16:00:00	12774.14	12786.07	12713.05	12724.50	5275	0	200
2020.12.18	17:00:00	12724.62	12728.23	12681.53	12716.26	6256	0	200
2020.12.18	18:00:00	12716.26	12726.04	12659.27	12692.76	5694	0	200
2020.12.18	19:00:00	12693.01	12722.69	12685.42	12709.13	4403	0	200
2020.12.18	20:00:00	12709.50	12716.81	12674.35	12689.10	4890	0	200
2020.12.18	21:00:00	12690.10	12691.58	12650.62	12661.59	4969	0	200
2020.12.18	22:00:00	12661.59	12719.42	12608.73	12700.21	6274	0	200
2020.12.18	23:00:00	12701.84	12743.52	12700.59	12737.03	1368	0	250
2020.12.21	01:00:00	12762.12	12780.83	12724.55	12749.40	2822	0	300
2020.12.21	02:00:00	12748.90	12756.63	12728.10	12740.33	2910	0	300
2020.12.21	03:00:00	12740.21	12754.69	12729.73	12740.59	3279	0	300
2020.12.21	04:00:00	12740.59	12751.45	12736.61	12747.22	2612	0	300
2020.12.21	05:00:00	12747.34	12748.47	12739.49	12740.99	1681	0	300
2020.12.21	06:00:00	12740.99	12754.84	12739.37	12749.36	1486	0	300
2020.12.21	07:00:00	12749.36	12774.99	12746.49	12762.47	2364	0	300
2020.12.21	08:00:00	12762.72	12765.85	12742.00	12749.85	2151	0	300
2020.12.21	09:00:00	12748.60	12748.60	12696.47	12731.37	3792	0	300
2020.12.21	10:00:00	12731.49	12745.97	12709.45	12726.91	4193	0	300
2020.12.21	11:00:00	12726.91	12727.16	12644.05	12651.50	4162	0	300
2020.12.21	12:00:00	12652.25	12652.38	12466.38	12505.07	6158	0	300
2020.12.21	13:00:00	12506.21	12582.55	12502.39	12567.15	5069	0	300
2020.12.21	14:00:00	12569.14	12597.88	12554.13	12580.43	4446	0	300
2020.12.21	15:00:00	12581.17	12589.73	12545.50	12579.89	4572	0	300
2020.12.21	16:00:00	12582.76	12649.25	12566.50	12583.84	5651	0	200
2020.12.21	17:00:00	12583.46	12595.06	12463.72	12496.38	6714	0	200
2020.12.21	18:00:00	12495.88	12601.05	12493.14	12584.50	5884	0	200
2020.12.21	19:00:00	12586.62	12660.06	12584.35	12651.20	5328	0	200
2020.12.21	20:00:00	12651.82	12701.68	12643.32	12689.75	5316	0	200
2020.12.21	21:00:00	12691.87	12704.93	12670.68	12684.02	5253	0	200
2020.12.21	22:00:00	12686.02	12691.41	12639.91	12685.93	5685	0	200
2020.12.21	23:00:00	12688.80	12693.55	12672.45	12692.50	1914	0	250
2020.12.22	01:00:00	12709.75	12718.62	12695.28	12702.89	2097	0	300
2020.12.22	02:00:00	12703.27	12712.38	12684.43	12687.30	2482	0	300
2020.12.22	03:00:00	12686.80	12728.74	12686.18	12708.28	3041	0	300
2020.12.22	04:00:00	12708.53	12728.38	12706.78	12722.89	2505	0	300
2020.12.22	05:00:00	12722.64	12723.26	12698.55	12715.03	2219	0	300
2020.12.22	06:00:00	12714.91	12718.28	12685.54	12689.41	2485	0	300
2020.12.22	07:00:00	12689.04	12689.54	12649.05	12659.38	3792	0	300
2020.12.22	08:00:00	12660.75	12666.10	12640.90	12646.25	3054	0	300
2020.12.22	09:00:00	12647.00	12696.44	12646.13	12680.18	3274	0	300
2020.12.22	10:00:00	12681.93	12717.29	12676.47	12710.68	3699	0	300
2020.12.22	11:00:00	12710.68	12741.20	12706.47	12723.70	3360	0	300
2020.12.22	12:00:00	12723.58	12736.07	12720.44	12731.95	2669	0	300
2020.12.22	13:00:00	12732.08	12740.69	12724.15	12729.27	2407	0	300
2020.12.22	14:00:00	12729.39	12758.73	12727.64	12749.38	2366	0	300
2020.12.22	15:00:00	12749.63	12761.97	12744.14	12744.51	2477	0	300
2020.12.22	16:00:00	12744.76	12756.39	12682.10	12751.91	4953	0	200
2020.12.22	17:00:00	12751.91	12751.91	12685.15	12705.19	6258	0	200
2020.12.22	18:00:00	12705.31	12710.05	12600.31	12662.11	6466	0	200
2020.12.22	19:00:00	12662.24	12692.10	12659.25	12682.75	5665	0	200
2020.12.22	20:00:00	12684.12	12720.41	12683.04	12708.77	5019	0	200
2020.12.22	21:00:00	12709.64	12722.64	12688.45	12702.92	5234	0	200
2020.12.22	22:00:00	12702.55	12717.97	12677.58	12717.97	5644	0	200
2020.12.22	23:00:00	12718.00	12719.96	12709.61	12710.90	1496	0	200
2020.12.23	01:00:00	12707.12	12727.23	12705.75	12725.23	1674	0	300
2020.12.23	02:00:00	12725.85	12727.73	12634.19	12658.90	3750	0	300
2020.12.23	03:00:00	12658.65	12687.12	12649.67	12666.40	4297	0	300
2020.12.23	04:00:00	12666.28	12676.77	12653.92	12672.78	3367	0	300
2020.12.23	05:00:00	12672.53	12700.99	12667.03	12697.38	2567	0	300
2020.12.23	06:00:00	12697.38	12709.11	12694.51	12696.64	2055	0	300
2020.12.23	07:00:00	12696.64	12706.00	12691.02	12701.14	2353	0	300
2020.12.23	08:00:00	12701.01	12724.62	12698.89	12722.38	2273	0	300
2020.12.23	09:00:00	12723.25	12737.14	12719.76	12732.27	2666	0	300
2020.12.23	10:00:00	12732.52	12743.05	12725.79	12731.94	3210	0	300
2020.12.23	11:00:00	12732.19	12740.53	12728.09	12736.38	2573	0	300
2020.12.23	12:00:00	12738.01	12743.54	12733.23	12737.34	2287	0	300
2020.12.23	13:00:00	12737.22	12738.06	12718.47	12723.52	2224	0	300
2020.12.23	14:00:00	12723.52	12726.53	12710.63	12720.75	2570	0	300
2020.12.23	15:00:00	12720.37	12734.72	12713.00	12726.25	2624	0	300
2020.12.23	16:00:00	12726.25	12731.87	12655.76	12694.72	5188	0	200
2020.12.23	17:00:00	12695.09	12711.10	12675.37	12694.67	6245	0	200
2020.12.23	18:00:00	12694.92	12705.05	12673.74	12703.46	5510	0	200
2020.12.23	19:00:00	12703.83	12719.61	12690.90	12715.69	4625	0	200
2020.12.23	20:00:00	12714.94	12735.11	12712.28	12727.10	4240	0	200
2020.12.23	21:00:00	12727.10	12729.84	12704.66	12704.92	4293	0	200
2020.12.23	22:00:00	12705.30	12714.61	12647.58	12655.57	4902	0	200
2020.12.23	23:00:00	12655.10	12664.06	12627.36	12661.40	2177	0	200
